spotify_id,community,artist,popularity,followers,genre
2l9IVEXiMs1BmN2umwbTJA,49,Dayane,11,17.0,Unknown
1fPLRCVldYGjANEiKWvVi2,11,DabbiT,0,0.0,Unknown
3CeHl9feqxRIV99dtatz6W,7,Srta. Dayana,34,33384.0,cubaton
0c9SxmpndQLJkNXd2OBTIg,100,Team 10,32,9641.0,Unknown
4s7cCGSoB3IxzOkAIlD1cA,5,Andrew Garcia,35,21331.0,idol
4KXIkMD1mVcKQTJdvvD5tq,18,Soundos El Ahmadi,0,46.0,Unknown
1gpjSKJC0UekvhaI8fAcoq,33,AIGEL,38,35516.0,russian alt pop
2J74jx8m4zVdsMYXdrwV7Y,15,Loud Tiger,35,300.0,Unknown
0aOwSr0Gb4Uczy52S5cCWv,27,PU Yeop,0,1.0,Unknown
4B9cGB8h5lXNZ9RmvU7x0w,26,DEEPLOW,0,0.0,Unknown
12Wf8RqaTIVUJj0POkYzyW,49,"Elisabete Silva,",2,7.0,Unknown
3UGvPnQ33p6gdQRdsIslKn,3,Brett Ramson,3,1.0,Unknown
1s8boyuXsPNm2eOP85pVQa,39,Yvan,6,109.0,Unknown
1xLj1ttrTGgwkYIUhpbrWZ,18,DVDG,4,153.0,Unknown
6jRUKVZllu1wtgXHbqvUmT,7,El Kuelgue,55,218524.0,argentine indie
1TQDnKtPZIhDeabDa7aqqh,11,Heinz Zednik,29,317.0,classical tenor
5itdSz26wZC57bo3dhQTPq,15,Tempa T,39,64699.0,grime
2Hh9jFr2wTmj35cV4Tx1QZ,162,แซม ยุรนันท์​ ภมร​มนตรี​,0,7.0,Unknown
3o8z3AHOZOxmmb2IKqRxiT,15,Aukoustics,45,303.0,Unknown
2KYQmwPAC0lT1XxkaR8B6k,15,Jenna Toney,11,17.0,Unknown
39ENjK7fN4KQpXqo6dh1Km,15,Adara,16,36.0,Unknown
1MY3DApYz8LBPtlHbFF8YG,8,Hans Leo Hassler,21,1051.0,early music
3JyQVNildx5ZpCt6xf0jp2,35,Bao Han,23,6069.0,vietnamese pop
1picWdHyjbx0YW3Ei6gtWV,42,HANEY,25,82.0,Unknown
59l0244giV1UeZUm8IXNLD,21,Mc galeguinho,9,1.0,Unknown
4YKwQGrTVerIa9EJOHfbvQ,4,Rocce,3,47.0,Unknown
6W8sZr7v4OV22ik2R5AJEG,40,Bean,15,13.0,Unknown
6K0zt6iHWZkuOXolreWIRl,7,Jels Stylo,0,5.0,Unknown
2GTLlZbA2udzv9WyAqv0GZ,21,As Delmondes,8,107.0,Unknown
2U5JmM5bTJuARrzQYnDAKn,15,Dread MC,42,6469.0,Unknown
3QthfLyCNAX8WDOAiGssHG,38,Sangeetha Rajeev,36,32817.0,kannada pop
68QPbIjQ1zIuWxPtAs9zVx,8,Mike Joseph: Vibraphone,1,0.0,Unknown
440EaizgGpqFq3trbWFDpg,42,Eva & The Heartmaker,21,10188.0,metropopolis
66JH0GIfBK3LsDkGGcWXJe,39,Foux,19,65.0,Unknown
6E7uXSmdxbB0xXCltUCvyl,15,Meghan Tonjes,22,7323.0,Unknown
2HUK7ykuzoFEYIW1BmhkNk,2,Nev Wright,0,5.0,Unknown
6IjTryYITa89kyYPV6w432,25,Jordan Alexander,25,502.0,Unknown
6y7frW1RUq3XBBXbYowVpk,101,Chandler Moore,64,162068.0,Unknown
4zzodhoskI1ThjLbPwPD3p,31,Dave Lonely,21,55.0,Unknown
3zFZk4H2XhV8bCRDyPir54,26,ZEEBRA,37,64710.0,j-rap
1syjYeo2PptHbZlvJQsjUO,3,Otosan,32,1993.0,nz pop
6T8PWt31zAP0jA4s3H4gMq,15,Isis V.,11,18.0,Unknown
58A2Df7H9n3ICbQHLvu8zT,42,Akeron,11,875.0,norwegian hip hop
0D3y6CpkVuUv11mosURP98,8,Anders Kjellberg,31,57.0,Unknown
6lwelrCEgOh58dSqE8SGQe,33,Loonafon,7,120.0,Unknown
1EZGP8JgGnHTRHy7lkLs9o,9,Lukel,12,31.0,Unknown
0Z0oecUywAvFmEtvz1PVoI,49,Fran Prado,3,206.0,Unknown
4tM6PZj9D5xaq5MzoLZo1Y,33,808Mvxpreme,3,2.0,Unknown
17jR5qImvsR77WwROQgTdW,30,רון בוחבוט,0,2.0,Unknown
6vM7c3M2O6B480Tl7ajFTV,25,Josh,0,0.0,Unknown
2yaeLmEywl70VhkCCCCbQW,7,Exotic Music,9,6.0,Unknown
6GZSpFKeQe5bN1vztRRQY6,25,Jon Castelli,3,20.0,Unknown
6adsHlziPa5iI6cZe8EzWh,47,Dhirv2funny,4,174.0,dennery segment
1sJ90imre0sj4Kj4a8xyXp,17,Ekin Beril,47,126113.0,turkish alt pop
1JyFYHa051bTN8BH8nWa7e,21,GOG,33,118765.0,brazilian hip hop
2hPUzy3NC7dvlWznzMOE4P,4,Luciano Caldore,30,18017.0,canzone napoletana
16Tsof0l6SmSykjIcidVnT,9,DZIADZIOR,30,1881.0,Unknown
53B8p4TVFXCtarwosey71M,15,Eco,30,6362.0,progressive uplifting trance
1qXQAJC0HsasWQhGI8P1QC,15,Jack Kelly,11,254.0,Unknown
4Wx1Gvi5XhqeYWHdoLG6DH,49,Swavor,3,74.0,Unknown
0yzw4DhGyaUCd87BFCPjel,38,Ananta Sriram,35,208.0,Unknown
6WrXfEoZI2S6xepHlxrArA,21,Mc neu,6,53.0,Unknown
2c2BqOOjYrDFSuiY5WjM0a,42,FrankK,5,224.0,Unknown
7pqZVedlsryCmpMGf9L9zV,100,Bumpy Knuckles,33,19149.0,hardcore hip hop
2s2DJXB8q7ahN97T2gAeKX,13,Lennart Ginman,33,278.0,Unknown
43qZrcVKZleWlmoBVRBPO8,35,Hoàng Rob,23,228.0,Unknown
6lh4hrW5uAeTa7B36IyoYt,21,Mc Natinho,4,3.0,Unknown
2KScu8iEVkyhgPhCFa4a9G,15,C-Dubb,20,3212.0,sacramento hip hop
7kej56ZXEm6OL3xIc8bDPm,29,Icy,7,87.0,Unknown
0xOGilzAqqJ0ARQAOcrG5y,162,ICEACE,10,253.0,Unknown
0q4EQelEwOeDzyLN4Mprr9,17,Badmixday,7,301.0,Unknown
3qG3eLH7lyTrdBEmP96mL1,8,Lisa Gastoni,2,22.0,Unknown
3hNwo05febBzVDwpuf2YVV,21,O Bruto,3,13.0,Unknown
5jRx3N76S5n2Wx9lU0g9Lr,29,Jon Becker,42,3710.0,Unknown
3OaBywrev35l4cHVf2BhoV,16,聖結石,19,4855.0,Unknown
28QzaVH5ZM8ptJqODmk9uf,15,Kieth Murray,4,507.0,Unknown
2kbETMr7UfnIrBHxlIPttE,17,Tekmill,40,4350.0,Unknown
3dAEk1hBGEYXYPmuATRR90,15,Sir Cognac the Conversation,4,9.0,Unknown
36nPmTugGgKpYJca06GCWv,7,Knikol,0,85.0,Unknown
4sniT1jczkLvok0YsGtsGd,25,The Sarah McLachlan Music Outreach Children's Choir and Youth Choir,9,172.0,Unknown
5GvwPBszaFVYwZS9eMX6vX,9,Quiz,32,963.0,polish alternative rap
5SjM2ojBf2nyI1DYn2kIBd,57,Lysah,3,248.0,Unknown
60yfafz0P3gqaUaOUIddae,15,BRONSON,50,42967.0,vapor twitch
448KDzQJZ1p8UkDKtgIzus,26,monokim,5,136.0,Unknown
5zsYBeQhdOWl18EHHiNSU8,5,Narcis,31,1554.0,manele
4iveEg3QyceOowfanQamA3,100,T.P.,5,16.0,Unknown
7LjwJY093gH5dJHUSidPih,26,PES,25,2497.0,Unknown
3vLO2cU1HFb7h4PZFt368W,49,Principe Ouro Negro,12,1273.0,Unknown
3Vfvyx6OouTxYU3emXonW7,8,Staatskapelle Dresden,52,14574.0,classical
3A0q16ucjDcK0IhftrLYA8,40,Nanette,18,1228.0,Unknown
6PmfbeAL7jAauFPNyQ5UPi,7,Celso Piña,58,272939.0,chicha
2FCeDH0XKR6OuxZbyyp3ib,30,גולן אלקלעי,6,17.0,Unknown
63Fx3pGfBPY8iKByqXEbIg,4,Hanne Boel,38,18465.0,classic danish pop
6sTJFsZUkAAeoyLOlXkSof,15,Gramercy,29,944.0,Unknown
4urr6Tj52OIHdIf8AJ3lG6,40,Mellow Soul,0,15.0,Unknown
5md5rFSq3gBRN9aH1zC0yr,42,Ole I'Dole,18,763.0,Unknown
42TPqLvy7M9EHiid8ytXBt,21,MC Stifler,1,101.0,trap funk
3I7qbgR4BIYXbrJXOVqJqz,2,Quentin,1,41.0,Unknown
5NEnjDZdPKESN9J7NoPmdz,25,Noam Chomsky,24,18245.0,oratory
1L9dHbVoLLQZMQ4fFwutjo,8,New York City Ballet Orchestra,39,2491.0,Unknown
3BDNDjVtAxrIqFDIO5cUgy,25,Clayton-Hamilton Jazz Orchestra,23,4303.0,big band
0wkmzHMS91KpYTYW9WCjSB,7,Choque Dineral,2,71.0,Unknown
5lbHk6m5wMBXyoH70ejI6R,30,ספיר קקון,0,0.0,Unknown
2OeJLdIIDzl3vs7AWoq2sr,25,Wall,0,4.0,Unknown
1j6v4YnroSYDWOkLHBdsMX,18,Lijpe,15,1.0,Unknown
4G8SXdvFEidyEwpdMWFalD,38,Nawed,3,3.0,Unknown
3cxOIomCXsLScaawTeoovj,40,Wanga,0,12.0,Unknown
25R2563QQYRMbovHdeLt2U,8,Mikey Robinson,0,35.0,boy soprano
7iw3q0zyJ1c6qrDggSksF8,8,Coro di voci bianche del Teatro Comunale di Bologna,1,3.0,Unknown
34YUZCxm89TPhp9LiRQMSH,42,Kristoffer Lo,21,937.0,Unknown
0NXpAUHEoJkTDu5YIKHenS,8,La Grande Écurie et la Chambre du Roy,32,229.0,Unknown
5bsOEtWIiV9AqzfDOQQmPP,7,Gary Produce,1,3.0,Unknown
2hhOSN3Qb1P63hr3zoVN9q,25,Christina Taylor,1,0.0,Unknown
2CxdgVG8zBFMBPZb4NCb9l,5,Nathan Grisdale,40,27248.0,channel pop
5pirjNIoaNjQqGvmyV3JuG,21,Daniel Dial,7,127.0,Unknown
0glNoSZpt2ePbrQFAIu5uo,27,Justine Rafael,14,41.0,Unknown
3WmedNlzLkSgkWYCP3Ch3g,29,Jay Handal,2,112.0,pop catracho
2RZQCzWffIKxqYGLd8jNkm,16,黃立成,4,61.0,taiwan hip hop
3W7WU4VVn3cHnHuuFkZ8J0,48,Transmission Project,0,17.0,Unknown
2m97ZmyaSyUjn5Gln8l6VJ,15,Dice Of Nights,37,233.0,Unknown
4mPmIps4Yilb18kZKsTRGh,32,AeOBeat,10,19.0,Unknown
78BYwFUCGOHFIC54M4Rnic,40,Jan Bloukaas,34,25633.0,south african pop
6resosXRi1aFJlFxPU6lX9,27,Dato' M. Nasir,33,2357.0,classic malaysian pop
33XCy8WMiwHb2yNQcLYDVw,18,The Festy Boys,20,81.0,Unknown
1gePUaBQKfWlVmbyCBtbzx,15,North Base,27,2882.0,deep dnb
61PFyPFiEpmO5fxfucF1yK,135,Meritxell Gené,22,674.0,Unknown
6OXzciYkZCsfLnechSnFR2,15,WISEKIDS,49,1274.0,Unknown
53qtn0iTjEMgKTQfP5zGh5,27,Bryce Merritt,16,1090.0,Unknown
0WoUrE9CjbROyWCMMdGMqu,21,Gabe,47,80082.0,brazilian edm
3kB6Rbyythn8iuRhX5L4hq,21,Shaw,25,1194.0,Unknown
3kyGmsyTEpjopA521SSlLT,75,Emmet Cohen,30,9945.0,straight-ahead jazz
7r3Gn0amrse2vqM89lw9dC,15,Elkkle Remix,0,0.0,Unknown
1UFLQpFhjieQYVOY8NGG6Y,9,DobroBIT,2,8.0,Unknown
2CydMvZ9Ft0myKvpSoJOF6,25,Mark Vidler,0,152.0,Unknown
3YCgudjKgt4KIpg0sBeEq3,32,Slim C,9,12.0,Unknown
4HkZye62kfpqIn7LBIFGm6,49,Emerson Neto,2,16.0,Unknown
5LQMgjFgRal12z7n257tZz,21,Bdkzin,2,58.0,Unknown
0Z8KU7sIq35JPkymHAuBwx,42,Janne Lucas,27,2056.0,classic swedish pop
1Dot4uMsJMx8n1Xi7gAdV6,8,Jean-Yves Thibaudet,59,32246.0,classical piano
0f281tfKqUpTxKcDkWMpwM,38,Siddharth Watkins,4,24.0,telugu indie
2f7A6E2ZMLekG6wMQIrmMI,7,Futura Leyenda,31,11.0,Unknown
3R43DbRzmINPl0Qp2iMQns,100,Mad Squablz,22,6895.0,Unknown
4RGNo6i3q82EmD4nQOQFvF,8,Aya Hamada,0,26.0,Unknown
5xv9O4w7vhNs7neKPd0am3,49,Belly & Danny Fernandes,0,0.0,Unknown
0HLOP0AdsaWe5Pt5TNueGC,25,Terri Clark,49,479533.0,alberta country
0AdoVfzOkaa0iOdnCDAnQH,13,L.O.C,30,1389.0,Unknown
1b5Fb9CuKd1OtGrSVjM9pd,26,YOSHIKA,30,7720.0,Unknown
18vXha6pMtgzVIMnMPY613,7,Baby Gio,1,97.0,Unknown
2MxRuu6aDaHC5wBVDN1LLV,42,Daniel Abraham,20,95.0,Unknown
0MBqSrQAzqbexORvUvShIt,100,Stucat,0,59.0,Unknown
2gMpoWOvkmNv6oFwB4wpjA,5,Narcotic Ninjas,1,15.0,Unknown
02Co2e9BWmKIESXPybRiLd,15,Gunz Lozano,10,1046.0,Unknown
1JO3kdkkMPpiptihIgHppj,26,三島,2,128.0,Unknown
05BW1vJRGaUQTstTCDAloS,7,Valyum,18,13.0,Unknown
0jghbXgadUxmMGaXXJTrUv,21,Angel,0,0.0,Unknown
0Qh6NZtJlTyMATfExTvED8,33,planettu,14,1289.0,kazakh indie
2tujJgEWPfR8gdqVw183dT,7,Jupiter & Okwess,23,11792.0,afro-funk
5fyAJtTzITeqGwxxtoYnaa,46,Gustavo Lara,38,58271.0,ecuadorian pop
1ZoFdAvN8gF5A4ASvFtxry,41,Sex Addict,2,3.0,Unknown
0ljiBZ6hoKujOLCzMxm8ih,41,Bitman,31,4327.0,slovak hip hop
1v5kr0aM1qKIAFGciqpZZd,35,RPT LAKE,25,90.0,Unknown
5mQdBuwgRGi2pj9GmiATZs,33,LINAMURI,0,0.0,Unknown
5BhvG9bggFHpnuUkl5SnKw,112,whatever mike,31,13182.0,neo r&b
5OIkr9ifb6Gi5ikc618hvq,15,Holly Winter,21,267.0,Unknown
79RrJadOamYJsbGfadHpdd,32,Hall 14,14,76.0,Unknown
40F5D3VmCnDPCCsq919mLt,40,DJ Corry Da Groove,4,26.0,Unknown
3Y1ebLFUM2kY39EEKr0UNZ,32,Snor,17,168.0,Unknown
5z0jgbjPqrseytWUzCe0Pt,8,Brunnsbo Music Class 4D,0,6.0,Unknown
0PfzAsYcd507sZb8LMNJ85,42,Spotboy,5,121.0,Unknown
5ptENNYR2fzbcji4h1SYUs,47,Kondata,0,0.0,Unknown
12jVrepivysBV8j93yCxMm,8,Sherezade Panthaki,5,53.0,Unknown
5FKLFBEtjLMStKRk1Ukmm3,57,Vivecka,4,412.0,Unknown
44HccIgqCgFtXc9rpDBJ7W,165,Jeremy Sole,32,1754.0,Unknown
1sjdEUoC7JsSW8gIEjxjp7,16,琳西.特莉,8,10.0,Unknown
1DqpdD5My6qOp4SLUuUee9,42,Red Kicks,1,19.0,Unknown
2oWR5K3i3LCNx5e7DI1wdQ,162,THAOWANZ,31,1.0,Unknown
2XK8ZxTaQM2QfCNzoT4gGJ,13,Danny Alonso,0,0.0,Unknown
7gj2BqVtdnEdwC4XJZs5xu,69,Tuure Kilpeläinen & Kaihon karavaani,3,125.0,Unknown
2gUavYFkyJdHAv2sfLi6at,42,Fatmaxgsus,19,26.0,Unknown
1GBYi98icFDBm4DvUGU7yU,15,Elan,18,6454.0,Unknown
4qxxOhWbUE0N7Nn6yfIjbQ,42,Niklas von Arnold,6,1569.0,swedish soul
6UtZ3HqcMlIwJ6Zrt6xnJT,8,Tormod Brufladt,0,1.0,Unknown
1AIUALoPoS7GHXrj7irphB,7,Lolo en el Microfono,22,5596.0,rap dominicano
4IAWVxo2fpTBPn6k7GZ3eY,8,Francis Poulenc,48,32792.0,classical
7qMLp5fDi1pnRYWLI4diDW,27,Chris Commisso,28,21.0,Unknown
0rkDjsewFjH9KqV4jCiEik,15,Chyna White,13,128.0,Unknown
4D1GgZjkJLpThIS5iDqVk3,7,Minek,19,425.0,Unknown
1tSEG40FGgSG7yPqwqYSpt,38,Sanam Maarvi,23,10.0,Unknown
6pmObcotPmooyBYA0PbxPW,18,Dana Winner,46,59670.0,classic belgian pop
2mFyX9z0ZGgGUhiKHiwlv9,39,Michael Lynch,22,1271.0,deep talent show
7vXY1hDBoBOgw4y2dmqzdT,49,D.I.V (Paris),1,3.0,Unknown
6YwHchdoBCAIo2LhAcMTL2,25,David Alvaradio,0,3.0,Unknown
4woRCEjbxr4ZnTDbYe2LZV,15,King Los,0,16.0,Unknown
50qKwxSeIimQfHK7aCHZP6,42,Christophe Lallet,13,192.0,Unknown
0aY6FhNhbnqXsecNnqWDym,21,DJ Kenji,0,1.0,Unknown
7cZpTu2EEO55QCzMAenNkP,51,LeGround,3,9.0,Unknown
0i1jB0E3ZKE3xAUcsfqqAK,38,Jatinder Jeetu,39,112.0,Unknown
1mg13496l9W0lDmr4REaVH,7,Melmo Jbc,2,17.0,Unknown
6WTbF37PMzLOtx9yllkyDq,18,Nour,24,54.0,Unknown
5mZK2FPKqVwSppaPjTondc,15,The Weekenders,20,583.0,Unknown
4IZnj59pur7nfqpdGzuPF6,15,Rebel Kleff,44,4614.0,uk alternative hip hop
4VL7m3LN7vqVohbnEPl0Uh,37,Amir Kasem,0,3.0,Unknown
6ejhSoIRxxVXEDJTR3kAVx,15,Geeneus,17,906.0,classic dubstep
5nm9kh0k8cOSsbM6X7HhTk,8,Deutsche Bachsolisten,10,59.0,Unknown
0nHGg797sccUrCQxMC8Gn5,15,jav3x,21,1352.0,Unknown
25h4a7lWIsyz3vBbHGf0jE,18,Kas-M,0,0.0,Unknown
7aRyvamOQXcDgicl7g6Z1A,8,Waldemar Ahlén,10,62.0,Unknown
7rsrZHmJ04FjM0feLJ902r,16,Fred Cheung,14,342.0,Unknown
3ASLGy1fWvdxNwtFqKj4Ti,32,Pekenio,29,19.0,Unknown
4pR9DSTd8bVJcAh8IkBc2f,4,Mark Tembo,14,536.0,rap sardegna
1GHY5bVadUxed2YkTPBe1B,49,J Creek,2,194.0,Unknown
6Yb6D20q6kd2bmZPqJQkTS,100,Crystal Watson,14,38.0,Unknown
4pOglqMAavrWFo20ORRx5w,15,MAGNUS,55,4661.0,Unknown
5nBRtxZuFzeJ0TIOJce5CO,33,AYRYS,29,1076.0,Unknown
48MVdXuXIhnPVCETHMf4oc,15,Beataucue,10,2791.0,electrofox
1txb9Qg5lJ3KATxPcIYyvO,15,AMÉMÉ,41,5051.0,afro house
4TPTW3cTwUtiihgOMSQfmy,7,Mexican Institute Of Sound,47,139880.0,latin alternative
0Wjkew1uVFZwlHB8KBhjon,4,Frank Sativa,5,57.0,Unknown
0VthkLm2bGcqRnd0SrKxd6,15,ZooFunktion,20,3056.0,Unknown
2rDIxbg2JBSqofbnG40kvI,27,Sony Blvck,10,183.0,Unknown
46fOw8Forlnj0umTpBY6Rb,15,Hau,12,573.0,Unknown
5P5KDimhgqb3Tbqzd8RtAQ,21,DJ CAMPASSI,0,0.0,Unknown
6FP14bsH6aFtDwsiBOBc9B,21,DJ Gbeats,32,80.0,Unknown
1CTfXgZs6JxaMw5KqkHkSe,15,Tray Savage,21,2747.0,drill
1YBcwypUjOXwkvoUQdmOQz,7,Karen Peralta,5,203.0,Unknown
1iSZfFg1dOndbmuEHHwrNm,9,DJ Tort,6,9.0,Unknown
70zHrrrPfBkVV44AEhFyyh,15,Opia,44,28711.0,indie poptimism
7caLrLcabWnyticxFLXCPJ,32,Carmen,0,0.0,Unknown
5t4Iy9oRfY65h2frmPj97V,7,Maxima Alerta,21,507.0,cubaton
6KZVbC3OQqOcoxxp2OdvuL,25,Chris Herles,1,7.0,Unknown
04wXcJefMsnLCi3P7sVjJl,38,Maharsh,12,7.0,Unknown
21AT5RVvHxBPWkBfVXiaOk,9,Slawomir Wierzcholski,1,7.0,Unknown
66RjjMJsG8T1oVXTHv0YSe,7,Mery Rous,0,1.0,Unknown
7CtOPtKPIPe9H18qcoaOIn,51,DC Cruz,0,7.0,Unknown
1mZMrngksK45xA6GYOpxPt,35,Quách Tuấn Du,28,1858.0,vinahouse
5j9CEvaJkiJBDRZeRxWrIZ,72,Rilia,0,3.0,Unknown
1qHqhs27fL1Qe1zpINpaZp,15,VEHA,22,468.0,Unknown
6AdsL3yTEgIsPh14LIJjx9,33,AP,7,7.0,Unknown
3wqcLspE9PxAA8xtNySShF,38,Rob Mass,22,100.0,Unknown
0bVFLYmOtn6jqiRlmVnz9w,101,Nbhd Nick,51,23959.0,viral rap
0Gh7afAT1qZJGDdS6xDskN,112,Jacques Renault,33,9648.0,balearic
7ewxFU8GAoJeVLHHa6r8GE,7,Agustin Heinberg,6,5.0,Unknown
2km5FO7PKSzmS34SZn8cHW,39,Keybeaux,23,206.0,Unknown
2fPLpBaRBMEwljraJ7FxrU,7,Savage Kreamly,47,175.0,Unknown
7FfBhlmKBRzPffRGMxexYy,70,Yener,28,1978.0,turkish hip hop
0V5QjeSrcp3sxp7GaoCOie,25,Sister Carol,23,9469.0,old school dancehall
295glUeBYb1uqpNrSeYs1d,26,HALO,24,42169.0,k-pop boy group
0uqiI7X6tNHFi0Xz9MB4eV,7,Jandelo,1,15.0,Unknown
6eQOjGGZzRLALVfYHXhqPM,8,Lina Gervasi,1,36.0,Unknown
3AhRH2q3GOnk8r1ZPHBnRM,15,Baby E,43,13824.0,Unknown
1qsa20MWDjV9QI93zn2i2s,15,Cid Rim,34,13826.0,bass trip
3Ka2BWCdQsdaLAovw2iY3Y,15,Mack & Jet Set Vega,6,11.0,Unknown
2KgBVPJOoGGKO8et9zvvu8,15,Bru-C,20,425.0,Unknown
4Ztz7l7EQYNjsI69Hvx9o0,30,Offir Cohen,24,271.0,Unknown
44z5ITF27h6kgj3pv6me2j,7,Arturo Leyva,22,1312.0,tierra caliente
06yGyvunbdNwbbgs1nG37a,32,Pepside,9,1.0,Unknown
6mXcTwoata1hkaDMbkzw32,100,Robin de Jesus,53,854.0,show tunes
5tLx2xpkiHdzvX9CIymCfR,15,Ro Ransom,55,34503.0,nyc rap
042AeJeq7eFlyI366koh2Z,7,Rayo & Toby,0,1.0,Unknown
4srIcT9v0Zr93Vx3JDQe7U,38,DJ Shadow,17,64.0,Unknown
307VFtATrDe1wEoMxsE67Y,180,Kenneth Nash,0,86.0,Unknown
3n5JZ8h7BN3BiCzKZVF30i,41,Laris Diam,32,2583.0,slovak pop
1Uw2tN8RWQAKO3jtsqIJ8M,8,London Contemporary Orchestra,45,4651.0,british orchestra
39yugFhJbttHghij5dle5M,32,Farid Kalamity,29,3807.0,rap algerien
4UOdwKkaWHJ5k6UqnfC2w0,26,suis,35,5310.0,Unknown
3Ue3WU7SdpN98Z8WngS5zr,13,Van B,1,4.0,Unknown
0m2HQGiDE6vMO29K0vD8Tq,21,Side-A,0,78.0,Unknown
4AhvSLMUmjis3Am4Wo0ggW,7,Ronald El Killa,0,1.0,Unknown
7C9d5Ze7G9D7etwACCqZb8,32,Les So,8,5.0,Unknown
2svfe1pMwteF5HCoBP4Q9a,18,Capital Candy,31,1443.0,basshall
0RcOhppBdwj9IPV5ByDV8X,15,Oxford,31,1045.0,Unknown
4OBSddSNr0rPDofU0HpRg4,51,RA,2,0.0,Unknown
2tEtndB9pNrWidDkzD5urY,21,MC Vagninho,37,113.0,Unknown
2WNnP2EUrGQ4UUZjloJ0WN,30,בארי עמר,2,0.0,Unknown
0QSu0hlv9MNpCFHCveyEzb,49,Vico,28,440.0,Unknown
1M9urI3lM1Em0J6v797FoT,42,Dj Vietnaam,12,101.0,Unknown
44aDJ2keEhmBPpSHHirAXs,95,Christmas Country Angels,0,940.0,Unknown
2q0FHjgmI45xHxbdXkxYAK,21,Pexande,36,2682.0,Unknown
5LObVYVi0keR5Eplsk6Od1,9,pieruun,45,379.0,samurai trap
6Q7b0VEpMOcVXnjSMrNYyO,53,Krists Kalniņš,0,0.0,Unknown
76P4id8hhFe14738Mscy70,30,Gadi Dahan,23,1326.0,Unknown
4lWJityOQkWcLFiboQBvBq,134,Will Jay,46,57872.0,la pop
0sovgtcGZOF22Bx3XtwrlW,29,Isohel,6,301.0,Unknown
114TP69VjPUQpzdkNXEMrS,25,Cello Octet Amsterdam,30,2256.0,modern cello
70ArguSAsID4vw7dOl40VN,9,Oliver Olson,47,11095.0,polish alternative rap
6VlKNzS6TKgoiUhpwZSqj6,7,Gucci,13,42.0,Unknown
0ZxV3yaIkex9CDaP43WhuY,30,Kizels,0,38.0,Unknown
74o7wekN8CjugzmFOJDbmb,38,Rakesh Kishore,32,70.0,Unknown
1EL7EaDAPucLZvTgCbCKh1,57,N.I.M.A.,12,6.0,Unknown
10RszNTsRxSVY5IQOITArN,21,Sabo,35,18590.0,ethnotronica
5Xwx3yN3Tac7I0bE7C8Fea,21,Mc Morgana,20,2278.0,Unknown
2g6Ich34d74iJuSdnTKsp0,33,Джаро,22,1035.0,Unknown
3gDwL7VqkChWxE12MCZ4ly,15,David,18,58.0,Unknown
3tDi7K3YzdriyXVrtrFpex,7,Modo Diamante,19,2379.0,Unknown
095obBNGlHShPMYRxcDY1X,15,Stephan Jenkins,7,61.0,Unknown
4PdjHwbYCThA5uDWqqiHR3,7,LG,3,2.0,Unknown
0FNstlj8DofaE4ZqUjJjdf,33,Papa Noel,11,660.0,rumba congolaise
7qzjfthhOuFy2wRo6PIpfq,8,Curley Williams,3,75.0,country boogie
5B0lL1PSlcHTwrzxwyYnMs,40,Khobzn Kiavalla,13,59.0,Unknown
3Sjtf5N0B0aU1b5ITVrKub,27,Jason Haft,21,1903.0,Unknown
5CGnQOjeOoZW4a4FoPhUxW,40,BCUC,28,15181.0,south african alternative
4G52SGqVJlR6u5DuBgEzYR,38,Javed Jaffrey,38,209.0,Unknown
1y2alNhcL0ka5rMNZb2gKI,21,Mc Don,8,154.0,Unknown
74BLAJTvy6xQMGvrn8tptY,4,Angelo Cusano,0,0.0,Unknown
0l7bS5D15DObllXov4fSwl,70,Beatfighterz,27,247.0,Unknown
7usTdtUG4YAEd7yCBExneu,15,Gordon Banks,0,441.0,Unknown
6yeCQPQMwu2CCflAs61PA6,18,Dwayne,17,286.0,Unknown
1Fw6IyCsJieH6NiQxSVRk0,16,Qing Feng Wu,3,248.0,Unknown
3oMi8MgOe6j4t2zbCV2h2m,53,Kontraflovs,0,0.0,Unknown
2cyYo4UOLLIP6k6nJGpbBs,33,ПОЛ ПУНШ,23,3729.0,russian rave
263g0FtnmmvTG8rjqLP8No,7,Renny El Kchorro,12,5420.0,panamanian pop
3CeJdPAHrJiuGz0qoTEMNb,47,ACBG,20,275.0,bulgarian hip hop
1nMzllICxGJ1dUo5EorML8,38,Tatva K,14,349.0,Unknown
6YWTtJzcVhZEUZyBABqwVD,40,Mzulu,13,852.0,Unknown
0XBLa6T7O7MCg9T1RZcUp4,15,Evan Roberts,0,19.0,Unknown
2ETXZvRTlg4Diz571ib3AT,34,blacksmoke02,23,11.0,Unknown
2q0UmiQE9I6rYDJSar0c2W,7,WISEMEN PROJECT,32,1799.0,Unknown
6dM1VMAFK6ONZcaZ8tfmJ9,42,Willow,7,30.0,Unknown
1JKlC2y8ElnUFgkPS1fPcd,8,This Is Halloween,10,2024.0,halloween
3sPDkyQxQ8uR4t7eDv8SMG,15,Champ Medici,19,47.0,Unknown
2RpDiqMd85E6oDYUtqQNBx,40,Zulu Mkhathini,19,423.0,Unknown
5VhiCIPxBD0EmkTLnhGVIF,7,Shaggy Ddy,30,174.0,Unknown
4f9MyMATtbaxwkyxF3QSv3,21,BAREM,6,741.0,brazilian hip hop
